timestamp,Temperature,Humidity,Precipitation (%),UV Index,Pressure,Condition,Target_Condition,hour_of_day,day_of_week,month,day_of_month,temp_t1,humidity_t1,pressure_t1,temp_change,pressure_change
2026-03-23 10:15:31.660857,30.9,60.5,0.0,11.0,1012.76,Sunny,Sunny,10,0,3,23,39.4,31.84,1009.67,-8.5,3.090000000000032
2026-03-23 10:15:33.555429,30.85,60.5,0.0,11.0,1012.78,Sunny,Sunny,10,0,3,23,30.9,60.5,1012.76,-0.04999999999999716,0.01999999999998181
2026-03-23 10:15:35.614664,30.87,60.5,0.0,11.0,1012.78,Sunny,Sunny,10,0,3,23,30.85,60.5,1012.78,0.019999999999999574,0.0
2026-03-23 10:15:38.730272,30.88,60.5,0.0,11.0,1012.78,Sunny,Sunny,10,0,3,23,30.87,60.5,1012.78,0.00999999999999801,0.0
2026-03-23 10:15:40.862544,30.88,60.5,0.0,11.0,1012.78,Sunny,Sunny,10,0,3,23,30.88,60.5,1012.78,0.0,0.0
2026-03-23 10:15:43.541051,30.88,60.5,0.0,11.0,1012.78,Sunny,Sunny,10,0,3,23,30.88,60.5,1012.78,0.0,0.0
2026-03-23 10:15:44.306787,30.9,60.48,0.0,11.0,1012.77,Sunny,Sunny,10,0,3,23,30.88,60.5,1012.78,0.019999999999999574,-0.009999999999990905
2026-03-23 10:15:45.946526,30.9,60.46,0.0,11.0,1012.76,Sunny,Sunny,10,0,3,23,30.9,60.48,1012.77,0.0,-0.009999999999990905
2026-03-23 10:15:47.983024,30.9,60.42,0.0,11.0,1012.77,Sunny,Sunny,10,0,3,23,30.9,60.46,1012.76,0.0,0.009999999999990905
2026-03-23 10:15:50.040702,30.9,60.36,0.0,11.0,1012.77,Sunny,Sunny,10,0,3,23,30.9,60.42,1012.77,0.0,0.0
2026-03-23 10:15:53.457269,30.9,60.32,0.0,11.0,1012.78,Sunny,Sunny,10,0,3,23,30.9,60.36,1012.77,0.0,0.009999999999990905
2026-03-23 10:15:55.553282,30.9,60.3,0.0,11.0,1012.78,Sunny,Sunny,10,0,3,23,30.9,60.32,1012.78,0.0,0.0
2026-03-23 10:15:56.238671,30.9,60.28,0.0,11.0,1012.78,Sunny,Sunny,10,0,3,23,30.9,60.3,1012.78,0.0,0.0
2026-03-23 10:15:58.280735,30.9,60.26,0.0,11.0,1012.77,Sunny,Sunny,10,0,3,23,30.9,60.28,1012.78,0.0,-0.009999999999990905
2026-03-23 10:16:00.341798,30.9,60.26,0.0,11.0,1012.75,Sunny,Sunny,10,0,3,23,30.9,60.26,1012.77,0.0,-0.01999999999998181
2026-03-23 10:16:02.402768,30.9,60.26,0.0,11.0,1012.75,Sunny,Sunny,10,0,3,23,30.9,60.26,1012.75,0.0,0.0
2026-03-23 10:16:04.465177,30.9,60.26,0.0,11.0,1012.74,Sunny,Sunny,10,0,3,23,30.9,60.26,1012.75,0.0,-0.009999999999990905
2026-03-23 10:16:09.318932,30.9,60.24,0.0,11.0,1012.74,Sunny,Sunny,10,0,3,23,30.9,60.26,1012.74,0.0,0.0
2026-03-23 10:16:10.996687,30.9,60.24,0.0,11.0,1012.75,Sunny,Sunny,10,0,3,23,30.9,60.24,1012.74,0.0,0.009999999999990905
2026-03-23 10:16:11.141977,30.9,60.26,0.0,11.0,1012.75,Sunny,Sunny,10,0,3,23,30.9,60.24,1012.75,0.0,0.0
2026-03-23 10:16:12.705730,30.9,60.26,0.0,11.0,1012.75,Sunny,Sunny,10,0,3,23,30.9,60.26,1012.75,0.0,0.0
2026-03-23 10:16:14.767736,30.9,60.26,0.0,11.0,1012.77,Sunny,Sunny,10,0,3,23,30.9,60.26,1012.75,0.0,0.01999999999998181
2026-03-23 10:16:16.827325,30.9,60.3,0.0,11.0,1012.77,Sunny,Sunny,10,0,3,23,30.9,60.26,1012.77,0.0,0.0
2026-03-23 10:16:18.888471,30.9,60.34,0.0,11.0,1012.77,Sunny,Sunny,10,0,3,23,30.9,60.3,1012.77,0.0,0.0
2026-03-23 10:16:20.949781,30.9,60.36,0.0,11.0,1012.81,Sunny,Sunny,10,0,3,23,30.9,60.34,1012.77,0.0,0.03999999999996362
2026-03-23 10:16:24.696849,30.9,60.38,0.0,11.0,1012.81,Sunny,Sunny,10,0,3,23,30.9,60.36,1012.81,0.0,0.0
2026-03-23 10:16:25.090119,30.9,60.38,0.0,11.0,1012.8,Sunny,Sunny,10,0,3,23,30.9,60.38,1012.81,0.0,-0.009999999999990905
2026-03-23 10:16:27.135249,30.9,60.36,0.0,11.0,1012.81,Sunny,Sunny,10,0,3,23,30.9,60.38,1012.8,0.0,0.009999999999990905
2026-03-23 10:16:29.192877,30.9,60.34,0.0,11.0,1012.79,Sunny,Sunny,10,0,3,23,30.9,60.36,1012.81,0.0,-0.01999999999998181
2026-03-23 10:16:31.254533,30.9,60.32,0.0,11.0,1012.79,Sunny,Sunny,10,0,3,23,30.9,60.34,1012.79,0.0,0.0
2026-03-23 10:16:33.310624,30.9,60.3,0.0,11.0,1012.85,Sunny,Sunny,10,0,3,23,30.9,60.32,1012.79,0.0,0.06000000000005912
2026-03-23 10:16:35.372526,30.9,60.28,0.0,11.0,1012.86,Sunny,Sunny,10,0,3,23,30.9,60.3,1012.85,0.0,0.009999999999990905
2026-03-23 10:16:39.183904,30.9,60.26,0.0,11.0,1012.84,Sunny,Sunny,10,0,3,23,30.9,60.28,1012.86,0.0,-0.01999999999998181
2026-03-23 10:16:39.542837,30.9,60.24,0.0,11.0,1012.9,Sunny,Sunny,10,0,3,23,30.9,60.26,1012.84,0.0,0.05999999999994543
2026-03-23 10:16:41.552349,30.9,60.22,0.0,11.0,1012.86,Sunny,Sunny,10,0,3,23,30.9,60.24,1012.9,0.0,-0.03999999999996362
2026-03-23 10:16:43.612165,30.9,60.2,0.0,11.0,1012.8,Sunny,Sunny,10,0,3,23,30.9,60.22,1012.86,0.0,-0.06000000000005912
2026-03-23 10:16:45.675125,30.9,60.2,0.0,11.0,1012.79,Sunny,Sunny,10,0,3,23,30.9,60.2,1012.8,0.0,-0.009999999999990905
2026-03-23 10:16:47.734400,30.9,60.2,0.0,11.0,1012.74,Sunny,Sunny,10,0,3,23,30.9,60.2,1012.79,0.0,-0.049999999999954525
2026-03-23 10:16:49.795910,30.9,60.2,0.0,11.0,1012.57,Sunny,Sunny,10,0,3,23,30.9,60.2,1012.74,0.0,-0.16999999999995907
2026-03-23 10:16:53.113263,30.92,60.18,0.0,11.0,1012.47,Sunny,Sunny,10,0,3,23,30.9,60.2,1012.57,0.020000000000003126,-0.10000000000002274
2026-03-23 10:16:54.324044,30.94,60.16,0.0,11.0,1012.38,Sunny,Sunny,10,0,3,23,30.92,60.18,1012.47,0.019999999999999574,-0.09000000000003183
2026-03-23 10:16:55.977854,30.96,60.14,0.0,11.0,1012.3,Sunny,Sunny,10,0,3,23,30.94,60.16,1012.38,0.019999999999999574,-0.08000000000004093
2026-03-23 10:16:58.040265,30.98,60.12,0.0,11.0,1012.35,Sunny,Sunny,10,0,3,23,30.96,60.14,1012.3,0.019999999999999574,0.05000000000006821
2026-03-23 10:17:00.097091,31.0,60.1,0.0,11.0,1012.48,Sunny,Sunny,10,0,3,23,30.98,60.12,1012.35,0.019999999999999574,0.12999999999999545
2026-03-23 10:17:02.159097,31.0,60.1,0.0,11.0,1012.61,Sunny,Sunny,10,0,3,23,31.0,60.1,1012.48,0.0,0.12999999999999545
2026-03-23 10:17:04.218431,31.0,60.12,0.0,11.0,1012.73,Sunny,Sunny,10,0,3,23,31.0,60.1,1012.61,0.0,0.12000000000000455
2026-03-23 10:17:08.142641,31.0,60.12,0.0,11.0,1012.85,Sunny,Sunny,10,0,3,23,31.0,60.12,1012.73,0.0,0.12000000000000455
2026-03-23 10:17:10.386677,31.0,60.12,0.0,11.0,1012.88,Sunny,Sunny,10,0,3,23,31.0,60.12,1012.85,0.0,0.029999999999972715
2026-03-23 10:17:10.545887,31.0,60.12,0.0,11.0,1012.9,Sunny,Sunny,10,0,3,23,31.0,60.12,1012.88,0.0,0.01999999999998181
2026-03-23 10:17:12.463240,31.0,60.12,0.0,11.0,1012.9,Sunny,Sunny,10,0,3,23,31.0,60.12,1012.9,0.0,0.0
2026-03-23 10:17:14.525253,31.0,60.1,0.0,11.0,1012.91,Sunny,Sunny,10,0,3,23,31.0,60.12,1012.9,0.0,0.009999999999990905
2026-03-23 10:17:16.581754,31.0,60.08,0.0,11.0,1012.91,Sunny,Sunny,10,0,3,23,31.0,60.1,1012.91,0.0,0.0
2026-03-23 10:17:18.645870,31.0,60.06,0.0,11.0,1012.91,Sunny,Sunny,10,0,3,23,31.0,60.08,1012.91,0.0,0.0
2026-03-23 10:17:20.703068,31.0,60.06,0.0,11.0,1012.92,Sunny,Sunny,10,0,3,23,31.0,60.06,1012.91,0.0,0.009999999999990905
2026-03-23 10:17:24.392737,31.0,60.06,0.0,11.0,1012.93,Sunny,Sunny,10,0,3,23,31.0,60.06,1012.92,0.0,0.009999999999990905
2026-03-23 10:17:24.862007,31.0,60.06,0.0,11.0,1012.91,Sunny,Sunny,10,0,3,23,31.0,60.06,1012.93,0.0,-0.01999999999998181
2026-03-23 10:17:26.885874,31.0,60.08,0.0,11.0,1012.92,Sunny,Sunny,10,0,3,23,31.0,60.06,1012.91,0.0,0.009999999999990905
2026-03-23 10:17:28.947235,31.0,60.1,0.0,11.0,1012.93,Sunny,Cloudy,10,0,3,23,31.0,60.08,1012.92,0.0,0.009999999999990905
2026-03-23 10:17:31.007125,31.0,60.1,0.0,11.0,1012.93,Sunny,Cloudy,10,0,3,23,31.0,60.1,1012.93,0.0,0.0
2026-03-23 10:17:33.067503,31.0,60.1,0.0,11.0,1012.93,Sunny,Cloudy,10,0,3,23,31.0,60.1,1012.93,0.0,0.0
2026-03-23 10:17:35.128154,31.0,60.32,0.0,11.0,1012.94,Sunny,Sunny,10,0,3,23,31.0,60.1,1012.93,0.0,0.010000000000104592
2026-03-23 10:17:38.986859,31.02,61.56,0.0,11.0,1012.94,Sunny,Sunny,10,0,3,23,31.0,60.32,1012.94,0.019999999999999574,0.0
2026-03-23 10:17:39.290397,31.06,62.86,0.0,11.0,1012.91,Sunny,Sunny,10,0,3,23,31.02,61.56,1012.94,0.03999999999999915,-0.030000000000086402
2026-03-23 10:17:41.311058,31.1,63.98,0.0,11.0,1012.9,Sunny,Sunny,10,0,3,23,31.06,62.86,1012.91,0.0400000000000027,-0.009999999999990905
2026-03-23 10:17:43.370336,31.14,64.92,0.0,11.0,1012.88,Sunny,Sunny,10,0,3,23,31.1,63.98,1012.9,0.03999999999999915,-0.01999999999998181
2026-03-23 10:17:45.432043,31.18,65.46,0.0,11.0,1012.86,Sunny,Sunny,10,0,3,23,31.14,64.92,1012.88,0.03999999999999915,-0.01999999999998181
2026-03-23 10:17:47.493968,31.26,67.26,0.0,11.0,1012.85,Sunny,Sunny,10,0,3,23,31.18,65.46,1012.86,0.08000000000000185,-0.009999999999990905
2026-03-23 10:17:49.545948,31.28,69.12,0.0,11.0,1012.86,Sunny,Sunny,10,0,3,23,31.26,67.26,1012.85,0.019999999999999574,0.009999999999990905
2026-03-23 10:17:54.197950,31.3,70.72,0.0,11.0,1012.87,Sunny,Sunny,10,0,3,23,31.28,69.12,1012.86,0.019999999999999574,0.009999999999990905
2026-03-23 10:17:54.387806,31.32,72.12,0.0,11.0,1012.87,Sunny,Sunny,10,0,3,23,31.3,70.72,1012.87,0.019999999999999574,0.0
2026-03-23 10:17:55.742917,31.34,73.44,0.0,11.0,1012.88,Sunny,Sunny,10,0,3,23,31.32,72.12,1012.87,0.019999999999999574,0.009999999999990905
2026-03-23 10:17:57.797790,31.3,72.14,0.0,11.0,1012.88,Sunny,Sunny,10,0,3,23,31.34,73.44,1012.88,-0.03999999999999915,0.0
2026-03-23 10:17:59.857726,31.3,70.38,0.0,11.0,1012.88,Sunny,Sunny,10,0,3,23,31.3,72.14,1012.88,0.0,0.0
2026-03-23 10:18:01.918250,31.3,68.84,0.0,11.0,1012.87,Sunny,Sunny,10,0,3,23,31.3,70.38,1012.88,0.0,-0.009999999999990905
2026-03-23 10:18:03.980895,31.3,67.48,0.0,11.0,1012.86,Sunny,Sunny,10,0,3,23,31.3,68.84,1012.87,0.0,-0.009999999999990905
2026-03-23 10:18:06.039468,31.3,66.2,0.0,11.0,1012.85,Sunny,Sunny,10,0,3,23,31.3,67.48,1012.86,0.0,-0.009999999999990905
2026-03-23 10:18:09.456998,31.28,65.16,0.0,9.15,1012.85,Sunny,Sunny,10,0,3,23,31.3,66.2,1012.85,-0.019999999999999574,0.0
2026-03-23 10:18:10.166261,31.28,64.32,0.0,6.95,1012.86,Sunny,Sunny,10,0,3,23,31.28,65.16,1012.85,0.0,0.009999999999990905
2026-03-23 10:18:12.220651,31.26,63.66,0.0,4.75,1012.87,Sunny,Sunny,10,0,3,23,31.28,64.32,1012.86,-0.019999999999999574,0.009999999999990905
2026-03-23 10:18:14.281998,31.26,63.12,0.0,2.55,1012.87,Sunny,Sunny,10,0,3,23,31.26,63.66,1012.87,0.0,0.0
2026-03-23 10:18:16.342591,31.24,62.72,0.0,0.35,1012.89,Sunny,Sunny,10,0,3,23,31.26,63.12,1012.87,-0.020000000000003126,0.01999999999998181
2026-03-23 10:18:18.403438,31.26,62.36,0.0,0.0,1012.9,Cloudy,Sunny,10,0,3,23,31.24,62.72,1012.89,0.020000000000003126,0.009999999999990905
2026-03-23 10:18:20.464123,31.26,62.1,0.0,0.0,1012.89,Cloudy,Sunny,10,0,3,23,31.26,62.36,1012.9,0.0,-0.009999999999990905
2026-03-23 10:18:23.905710,31.28,61.84,0.0,1.79,1012.88,Cloudy,Sunny,10,0,3,23,31.26,62.1,1012.89,0.019999999999999574,-0.009999999999990905
2026-03-23 10:18:24.591299,31.28,61.62,0.0,3.99,1012.88,Sunny,Sunny,10,0,3,23,31.28,61.84,1012.88,0.0,0.0
2026-03-23 10:18:26.654406,31.3,61.42,0.0,6.19,1012.88,Sunny,Sunny,10,0,3,23,31.28,61.62,1012.88,0.019999999999999574,0.0
2026-03-23 10:18:28.708612,31.3,61.26,0.0,8.39,1012.87,Sunny,Sunny,10,0,3,23,31.3,61.42,1012.88,0.0,-0.009999999999990905
2026-03-23 10:18:30.768636,31.3,61.12,0.0,10.59,1012.86,Sunny,Sunny,10,0,3,23,31.3,61.26,1012.87,0.0,-0.009999999999990905
2026-03-23 10:18:32.829452,31.3,61.0,0.0,11.0,1012.86,Sunny,Sunny,10,0,3,23,31.3,61.12,1012.86,0.0,0.0
2026-03-23 10:18:34.895969,31.3,60.92,0.0,11.0,1012.85,Sunny,Sunny,10,0,3,23,31.3,61.0,1012.86,0.0,-0.009999999999990905
2026-03-23 10:18:38.993748,31.3,60.84,0.0,11.0,1012.84,Sunny,Sunny,10,0,3,23,31.3,60.92,1012.85,0.0,-0.009999999999990905
2026-03-23 10:18:39.079358,31.3,60.74,0.0,11.0,1012.86,Sunny,Sunny,10,0,3,23,31.3,60.84,1012.84,0.0,0.01999999999998181
2026-03-23 10:18:41.077624,31.3,60.64,0.0,11.0,1012.87,Sunny,Sunny,10,0,3,23,31.3,60.74,1012.86,0.0,0.009999999999990905
2026-03-23 10:18:43.134700,31.3,60.56,0.0,11.0,1012.87,Sunny,Sunny,10,0,3,23,31.3,60.64,1012.87,0.0,0.0
2026-03-23 10:18:45.195717,31.3,60.46,0.0,11.0,1012.88,Sunny,Sunny,10,0,3,23,31.3,60.56,1012.87,0.0,0.009999999999990905
2026-03-23 10:18:47.259960,31.3,60.36,0.0,11.0,1012.9,Sunny,Sunny,10,0,3,23,31.3,60.46,1012.88,0.0,0.01999999999998181
2026-03-23 10:18:49.328457,31.28,60.32,0.0,11.0,1012.88,Sunny,Sunny,10,0,3,23,31.3,60.36,1012.9,-0.019999999999999574,-0.01999999999998181
2026-03-23 10:18:52.553040,31.26,60.3,0.0,11.0,1012.88,Sunny,Sunny,10,0,3,23,31.28,60.32,1012.88,-0.019999999999999574,0.0
2026-03-23 10:18:53.939212,31.26,60.24,0.0,11.0,1012.86,Sunny,Sunny,10,0,3,23,31.26,60.3,1012.88,0.0,-0.01999999999998181
2026-03-23 10:18:55.499246,31.24,60.22,0.0,11.0,1012.86,Sunny,Sunny,10,0,3,23,31.26,60.24,1012.86,-0.020000000000003126,0.0
2026-03-23 10:18:57.549517,31.22,60.22,0.0,11.0,1012.83,Sunny,Sunny,10,0,3,23,31.24,60.22,1012.86,-0.019999999999999574,-0.029999999999972715
2026-03-23 10:18:59.618715,31.22,60.2,0.0,11.0,1012.84,Sunny,Cloudy,10,0,3,23,31.22,60.22,1012.83,0.0,0.009999999999990905
2026-03-29 14:59:46.616631,31.78,39.51,5.29,11.37,1019.42,Sunny,Cloudy,14,6,3,29,31.22,60.2,1012.84,0.5600000000000023,6.579999999999927
2026-03-29 14:59:48.962592,31.96,36.89,4.36,10.26,1018.45,Sunny,Cloudy,14,6,3,29,31.78,39.51,1019.42,0.17999999999999972,-0.9699999999999136
2026-03-29 14:59:51.370634,31.49,35.62,3.98,10.39,1017.23,Sunny,Cloudy,14,6,3,29,31.96,36.89,1018.45,-0.4700000000000024,-1.2200000000000273
2026-03-29 14:59:53.700942,31.21,35.75,3.68,10.58,1017.29,Sunny,Cloudy,14,6,3,29,31.49,35.62,1017.23,-0.2799999999999976,0.05999999999994543
2026-03-29 14:59:56.047357,31.82,36.71,3.08,10.66,1017.67,Sunny,Cloudy,14,6,3,29,31.21,35.75,1017.29,0.6099999999999994,0.37999999999999545
2026-03-29 14:59:58.385665,31.01,34.71,2.09,10.61,1016.47,Sunny,Cloudy,14,6,3,29,31.82,36.71,1017.67,-0.8099999999999987,-1.1999999999999318
2026-03-29 15:00:00.668096,30.44,36.74,1.87,11.1,1016.39,Sunny,Cloudy,15,6,3,29,31.01,34.71,1016.47,-0.5700000000000003,-0.08000000000004093
2026-03-29 15:00:02.973903,30.36,39.0,1.57,10.93,1016.0,Sunny,Cloudy,15,6,3,29,30.44,36.74,1016.39,-0.08000000000000185,-0.38999999999998636
2026-03-29 15:00:05.433974,31.0,40.43,1.2,10.54,1015.51,Sunny,Cloudy,15,6,3,29,30.36,39.0,1016.0,0.6400000000000006,-0.4900000000000091
2026-03-29 15:00:07.925829,30.67,39.94,0.72,10.81,1014.15,Sunny,Cloudy,15,6,3,29,31.0,40.43,1015.51,-0.3299999999999983,-1.3600000000000136
2026-03-29 15:00:10.368020,31.34,40.95,1.24,10.47,1014.23,Sunny,Cloudy,15,6,3,29,30.67,39.94,1014.15,0.6699999999999982,0.08000000000004093
2026-03-29 15:00:12.700761,32.27,40.94,1.95,9.99,1013.18,Sunny,Cloudy,15,6,3,29,31.34,40.95,1014.23,0.9300000000000033,-1.0500000000000682
2026-03-29 15:00:14.974699,32.17,38.88,2.15,10.28,1012.81,Sunny,Cloudy,15,6,3,29,32.27,40.94,1013.18,-0.10000000000000142,-0.37000000000000455
2026-03-29 15:00:17.357060,31.88,38.46,2.85,10.28,1012.56,Sunny,Cloudy,15,6,3,29,32.17,38.88,1012.81,-0.2900000000000027,-0.25
2026-03-29 15:00:19.776283,31.49,38.63,4.19,9.65,1013.96,Sunny,Cloudy,15,6,3,29,31.88,38.46,1012.56,-0.39000000000000057,1.400000000000091
2026-03-29 15:00:22.115097,31.49,38.98,4.63,9.58,1013.55,Sunny,Cloudy,15,6,3,29,31.49,38.63,1013.96,0.0,-0.41000000000008185
2026-03-29 15:00:24.622374,30.92,38.07,4.27,9.81,1014.33,Sunny,Cloudy,15,6,3,29,31.49,38.98,1013.55,-0.5699999999999967,0.7800000000000864
2026-03-29 15:00:27.039347,31.75,38.07,5.0,9.63,1014.27,Sunny,Cloudy,15,6,3,29,30.92,38.07,1014.33,0.8299999999999983,-0.06000000000005912
2026-03-29 15:00:29.359686,32.15,37.15,4.96,9.87,1013.63,Sunny,Cloudy,15,6,3,29,31.75,38.07,1014.27,0.3999999999999986,-0.6399999999999864
2026-03-29 15:00:31.695231,30.32,41.9,7.1,8.96,1011.99,Sunny,Cloudy,15,6,3,29,32.15,37.15,1013.63,-1.8299999999999983,-1.6399999999999864
2026-03-29 15:00:34.044451,28.66,49.59,11.24,7.92,1010.89,Sunny,Rainy,15,6,3,29,30.32,41.9,1011.99,-1.6600000000000001,-1.1000000000000227
2026-03-29 15:00:36.348586,26.17,54.63,13.32,6.75,1009.01,Sunny,Rainy,15,6,3,29,28.66,49.59,1010.89,-2.4899999999999984,-1.8799999999999955
2026-03-29 15:00:38.641146,23.46,62.63,15.72,5.38,1009.33,Sunny,Rainy,15,6,3,29,26.17,54.63,1009.01,-2.710000000000001,0.32000000000005
2026-03-29 15:00:40.974198,21.44,69.26,17.51,4.17,1008.61,Cloudy,Rainy,15,6,3,29,23.46,62.63,1009.33,-2.0199999999999996,-0.7200000000000273
2026-03-29 15:00:43.303234,22.07,69.7,19.49,4.48,1008.63,Cloudy,Rainy,15,6,3,29,21.44,69.26,1008.61,0.629999999999999,0.01999999999998181
2026-03-29 15:00:45.596314,21.41,68.97,19.63,4.62,1009.09,Cloudy,Rainy,15,6,3,29,22.07,69.7,1008.63,-0.6600000000000001,0.4600000000000364
2026-03-29 15:00:47.957087,21.79,67.86,21.45,4.71,1010.15,Cloudy,Rainy,15,6,3,29,21.41,68.97,1009.09,0.379999999999999,1.0599999999999454
2026-03-29 15:00:50.251864,22.28,66.37,23.0,4.62,1008.35,Cloudy,Rainy,15,6,3,29,21.79,67.86,1010.15,0.490000000000002,-1.7999999999999545
2026-03-29 15:00:52.523324,21.06,66.91,24.82,4.84,1007.32,Cloudy,Rainy,15,6,3,29,22.28,66.37,1008.35,-1.2200000000000024,-1.0299999999999727
2026-03-29 15:00:54.809178,19.84,67.72,22.44,4.53,1006.49,Cloudy,Rainy,15,6,3,29,21.06,66.91,1007.32,-1.2199999999999989,-0.8300000000000409
2026-03-29 15:00:57.092043,20.19,67.13,21.45,4.64,1004.88,Cloudy,Rainy,15,6,3,29,19.84,67.72,1006.49,0.3500000000000014,-1.6100000000000136
2026-03-29 15:00:59.386490,20.16,67.52,19.7,4.33,1003.38,Cloudy,Rainy,15,6,3,29,20.19,67.13,1004.88,-0.030000000000001137,-1.5
2026-03-29 15:01:01.681457,19.76,66.76,16.82,4.17,1005.0,Cloudy,Rainy,15,6,3,29,20.16,67.52,1003.38,-0.3999999999999986,1.6200000000000045
2026-03-29 15:01:03.986326,20.94,67.28,16.42,3.72,1007.0,Cloudy,Rainy,15,6,3,29,19.76,66.76,1005.0,1.1799999999999997,2.0
2026-03-29 15:01:06.397505,21.05,67.41,18.39,3.69,1005.79,Cloudy,Rainy,15,6,3,29,20.94,67.28,1007.0,0.10999999999999943,-1.2100000000000364
2026-03-29 15:01:08.722890,21.08,66.93,19.19,3.34,1006.56,Cloudy,Rainy,15,6,3,29,21.05,67.41,1005.79,0.029999999999997584,0.7699999999999818
2026-03-29 15:01:11.017358,21.83,68.42,19.03,3.73,1006.35,Cloudy,Cloudy,15,6,3,29,21.08,66.93,1006.56,0.75,-0.2099999999999227
2026-03-29 15:01:13.320098,21.65,68.95,18.95,3.91,1005.27,Cloudy,Cloudy,15,6,3,29,21.83,68.42,1006.35,-0.17999999999999972,-1.080000000000041
2026-03-29 15:01:15.636898,20.61,68.45,20.41,4.18,1004.13,Cloudy,Sunny,15,6,3,29,21.65,68.95,1005.27,-1.0399999999999991,-1.1399999999999864
2026-03-29 15:01:17.910891,20.4,72.21,29.1,3.57,1003.92,Cloudy,Sunny,15,6,3,29,20.61,68.45,1004.13,-0.21000000000000085,-0.21000000000003638
2026-03-29 15:01:20.206812,18.56,76.77,36.25,3.32,1002.93,Cloudy,Sunny,15,6,3,29,20.4,72.21,1003.92,-1.8399999999999999,-0.9900000000000091
2026-03-29 15:01:22.480440,16.39,81.28,47.77,2.53,1002.78,Cloudy,Sunny,15,6,3,29,18.56,76.77,1002.93,-2.169999999999998,-0.14999999999997726
2026-03-29 15:01:24.762814,15.43,87.28,60.07,2.44,1000.85,Cloudy,Sunny,15,6,3,29,16.39,81.28,1002.78,-0.9600000000000009,-1.92999999999995
2026-03-29 15:01:27.043030,15.4,90.17,72.59,1.69,1000.35,Cloudy,Sunny,15,6,3,29,15.43,87.28,1000.85,-0.02999999999999936,-0.5
2026-03-29 15:01:29.302688,14.37,89.9,73.77,1.93,1000.89,Rainy,Sunny,15,6,3,29,15.4,90.17,1000.35,-1.0300000000000011,0.5399999999999636
2026-03-29 15:01:31.586557,14.76,90.69,75.3,1.86,1000.23,Rainy,Sunny,15,6,3,29,14.37,89.9,1000.89,0.39000000000000057,-0.6599999999999682
2026-03-29 15:01:34.070388,14.89,88.77,73.03,1.72,998.9,Rainy,Sunny,15,6,3,29,14.76,90.69,1000.23,0.13000000000000078,-1.330000000000041
2026-03-29 15:01:36.344483,15.0,88.21,73.56,1.75,998.45,Rainy,Sunny,15,6,3,29,14.89,88.77,998.9,0.10999999999999943,-0.4499999999999318
2026-03-29 15:01:38.605758,14.14,87.36,72.4,2.21,998.66,Rainy,Sunny,15,6,3,29,15.0,88.21,998.45,-0.8599999999999994,0.2099999999999227
2026-03-29 15:01:40.889767,14.12,87.98,74.59,1.83,998.52,Rainy,Sunny,15,6,3,29,14.14,87.36,998.66,-0.02000000000000135,-0.13999999999998636
2026-03-29 15:01:43.169234,14.18,87.6,74.71,1.46,999.73,Rainy,Sunny,15,6,3,29,14.12,87.98,998.52,0.0600000000000005,1.2100000000000364
2026-03-29 15:01:45.461982,13.95,89.22,79.8,1.71,1001.56,Rainy,Sunny,15,6,3,29,14.18,87.6,999.73,-0.23000000000000043,1.8299999999999272
2026-03-29 15:01:47.721223,13.32,87.89,79.53,1.19,1002.83,Rainy,Sunny,15,6,3,29,13.95,89.22,1001.56,-0.629999999999999,1.2700000000000955
2026-03-29 15:01:49.980087,13.89,89.62,77.06,0.59,1002.72,Rainy,Sunny,15,6,3,29,13.32,87.89,1002.83,0.5700000000000003,-0.11000000000001364
2026-03-29 15:01:52.262458,14.75,88.57,71.1,0.7,1000.5,Rainy,Sunny,15,6,3,29,13.89,89.62,1002.72,0.8599999999999994,-2.2200000000000273
2026-03-29 15:01:54.525266,15.61,89.15,67.66,1.23,999.16,Rainy,Sunny,15,6,3,29,14.75,88.57,1000.5,0.8599999999999994,-1.3400000000000318
2026-03-29 15:01:56.817864,15.86,89.14,65.5,0.97,996.57,Rainy,Sunny,15,6,3,29,15.61,89.15,999.16,0.25,-2.589999999999918
2026-03-29 15:01:59.150090,17.09,89.87,68.5,1.11,995.39,Rainy,Sunny,15,6,3,29,15.86,89.14,996.57,1.2300000000000004,-1.1800000000000637
2026-03-29 15:02:01.412431,16.37,90.3,70.72,1.49,995.15,Rainy,Sunny,15,6,3,29,17.09,89.87,995.39,-0.7199999999999989,-0.2400000000000091
2026-03-29 15:02:03.662450,18.89,80.17,60.5,3.5,999.36,Rainy,Cloudy,15,6,3,29,16.37,90.3,995.15,2.5199999999999996,4.210000000000036
2026-03-29 15:02:05.965476,21.34,70.31,50.14,5.08,1003.35,Cloudy,Cloudy,15,6,3,29,18.89,80.17,999.36,2.4499999999999993,3.990000000000009
2026-03-29 15:02:08.299262,24.67,59.18,35.74,7.19,1008.72,Cloudy,Cloudy,15,6,3,29,21.34,70.31,1003.35,3.330000000000002,5.3700000000000045
2026-03-29 15:02:10.625982,27.15,49.32,18.32,9.33,1013.47,Sunny,Cloudy,15,6,3,29,24.67,59.18,1008.72,2.479999999999997,4.75
2026-03-29 15:02:12.911147,30.71,38.87,2.28,11.07,1016.5,Sunny,Cloudy,15,6,3,29,27.15,49.32,1013.47,3.5600000000000023,3.0299999999999727
